# trace: 第一关-0-60秒-内存录屏.json
# startTime: 2026-05-02T13:34:03.731Z
# tsMin: 48886771547 tsMax: 48971073769 range_us: 84302222
time_s,event,documents,jsListeners,nodes,heap_used_mb,gc_heap_before_mb,gc_heap_after_mb,dur_ms,url_or_note
41.898,XHRLoad,,,,,,,1.92,http://localhost:7456/assets/prefabs_sub/import/b2/b26fdc9c-8f8d-4342-a44e-7e6a782bfd37@f9941.json
41.898,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/b26fdc9c-8f8d-4342-a44e-7e6a782bfd37@6c48a
41.899,UpdateCounters,1,1599,1284,52.53,,,,
41.900,XHRLoad,,,,,,,1.612,http://localhost:7456/assets/prefabs_sub/import/9d/9d65bce7-2ee2-41d0-9d82-dd12648a2601@f9941.json
41.901,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/9d65bce7-2ee2-41d0-9d82-dd12648a2601@6c48a
41.902,UpdateCounters,1,1600,1284,52.55,,,,
41.902,XHRLoad,,,,,,,0.669,http://localhost:7456/query-extname/38f31616-86cd-48f6-947e-b06c582834ab@6c48a
41.903,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/38/38f31616-86cd-48f6-947e-b06c582834ab@6c48a.json
41.904,XHRLoad,,,,,,,0.743,http://localhost:7456/query-extname/316fbced-e808-476f-995c-e0d4b4ed8de9@6c48a
41.904,UpdateCounters,1,1604,1284,52.55,,,,
41.904,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/31/316fbced-e808-476f-995c-e0d4b4ed8de9@6c48a.json
41.905,XHRLoad,,,,,,,0.702,http://localhost:7456/query-extname/d569d926-9c6c-42df-8f67-1c953f5a0254@6c48a
41.905,UpdateCounters,1,1608,1284,52.56,,,,
41.905,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/d5/d569d926-9c6c-42df-8f67-1c953f5a0254@6c48a.json
41.906,XHRLoad,,,,,,,0.794,http://localhost:7456/assets/prefabs_sub/import/07/077dca75-b233-4250-b262-afd1c517b272.json
41.906,UpdateCounters,1,1612,1284,52.56,,,,
41.907,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/07/077dca75-b233-4250-b262-afd1c517b272.png
41.908,XHRLoad,,,,,,,1.068,http://localhost:7456/assets/prefabs_sub/import/7b/7bfe1d89-55fd-4b98-a080-8c8996061239.json
41.908,UpdateCounters,1,1614,1285,52.57,,,,
41.909,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/7b/7bfe1d89-55fd-4b98-a080-8c8996061239.png
41.910,XHRLoad,,,,,,,1.369,http://localhost:7456/assets/prefabs_sub/import/96/967ba97c-38ff-498c-9d13-733acc1d51ec@6c48a.json
41.910,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/967ba97c-38ff-498c-9d13-733acc1d51ec
41.911,UpdateCounters,1,1617,1286,52.58,,,,
41.912,XHRLoad,,,,,,,1.59,http://localhost:7456/assets/prefabs_sub/import/49/49ae4b23-a187-4d05-9dc5-5d71d2641444@6c48a.json
41.913,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/49ae4b23-a187-4d05-9dc5-5d71d2641444
41.913,UpdateCounters,1,1618,1286,52.59,,,,
41.925,XHRLoad,,,,,,,2.01,http://localhost:7456/assets/prefabs_sub/import/64/64177ef1-11bc-4aa2-9508-dc2b8b51eb5c@f9941.json
41.926,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/64177ef1-11bc-4aa2-9508-dc2b8b51eb5c@6c48a
41.927,UpdateCounters,1,1619,1286,52.96,,,,
41.934,XHRLoad,,,,,,,0.963,http://localhost:7456/assets/prefabs_sub/import/12/1247f079-7111-4103-bfd1-e57df18c25d8@f9941.json
41.935,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/1247f079-7111-4103-bfd1-e57df18c25d8@6c48a
41.935,UpdateCounters,1,1620,1286,53.39,,,,
41.936,XHRLoad,,,,,,,1.101,http://localhost:7456/assets/prefabs_sub/import/7f/7fcd0c99-1505-4923-999d-61f0c7d0f1a9@f9941.json
41.937,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/7fcd0c99-1505-4923-999d-61f0c7d0f1a9@6c48a
41.937,UpdateCounters,1,1621,1286,53.41,,,,
41.938,XHRLoad,,,,,,,1.753,http://localhost:7456/assets/prefabs_sub/import/03/03aeacf2-d984-4a02-9dc2-d3bf5a73d201@f9941.json
41.939,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/03aeacf2-d984-4a02-9dc2-d3bf5a73d201@6c48a
41.939,UpdateCounters,1,1622,1286,53.42,,,,
41.940,XHRLoad,,,,,,,1.613,http://localhost:7456/query-extname/34d18138-1d49-44ff-8c49-02bf378711a4@6c48a
41.942,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/34/34d18138-1d49-44ff-8c49-02bf378711a4@6c48a.json
41.943,XHRLoad,,,,,,,0.712,http://localhost:7456/query-extname/2b596458-6189-49f5-b46f-217db08f56d5@6c48a
41.943,UpdateCounters,1,1626,1286,53.42,,,,
41.943,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/2b/2b596458-6189-49f5-b46f-217db08f56d5@6c48a.json
41.944,XHRLoad,,,,,,,0.802,http://localhost:7456/query-extname/b26fdc9c-8f8d-4342-a44e-7e6a782bfd37@6c48a
41.944,UpdateCounters,1,1630,1286,53.42,,,,
41.944,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/b2/b26fdc9c-8f8d-4342-a44e-7e6a782bfd37@6c48a.json
41.945,XHRLoad,,,,,,,0.612,http://localhost:7456/query-extname/9d65bce7-2ee2-41d0-9d82-dd12648a2601@6c48a
41.945,UpdateCounters,1,1634,1286,53.43,,,,
41.945,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/9d/9d65bce7-2ee2-41d0-9d82-dd12648a2601@6c48a.json
41.946,XHRLoad,,,,,,,0.951,http://localhost:7456/assets/prefabs_sub/import/38/38f31616-86cd-48f6-947e-b06c582834ab@6c48a.json
41.946,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/38f31616-86cd-48f6-947e-b06c582834ab
41.947,UpdateCounters,1,1639,1286,53.44,,,,
41.947,XHRLoad,,,,,,,1.262,http://localhost:7456/assets/prefabs_sub/import/31/316fbced-e808-476f-995c-e0d4b4ed8de9@6c48a.json
41.948,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/316fbced-e808-476f-995c-e0d4b4ed8de9
41.949,UpdateCounters,1,1640,1286,53.45,,,,
41.949,XHRLoad,,,,,,,1.432,http://localhost:7456/assets/prefabs_sub/import/d5/d569d926-9c6c-42df-8f67-1c953f5a0254@6c48a.json
41.950,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/d569d926-9c6c-42df-8f67-1c953f5a0254
41.951,UpdateCounters,1,1641,1286,53.46,,,,
41.952,XHRLoad,,,,,,,0.805,http://localhost:7456/query-extname/967ba97c-38ff-498c-9d13-733acc1d51ec
41.952,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/96/967ba97c-38ff-498c-9d13-733acc1d51ec.json
41.953,XHRLoad,,,,,,,0.926,http://localhost:7456/query-extname/49ae4b23-a187-4d05-9dc5-5d71d2641444
41.953,UpdateCounters,1,1645,1286,53.46,,,,
41.953,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/49/49ae4b23-a187-4d05-9dc5-5d71d2641444.json
41.955,UpdateCounters,1,1651,1286,53.47,,,,
41.955,UpdateCounters,1,1653,1286,53.47,,,,
41.955,XHRLoad,,,,,,,0.6,http://localhost:7456/query-extname/64177ef1-11bc-4aa2-9508-dc2b8b51eb5c@6c48a
41.956,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/64/64177ef1-11bc-4aa2-9508-dc2b8b51eb5c@6c48a.json
41.962,UpdateCounters,1,1657,1286,53.82,,,,
41.963,XHRLoad,,,,,,,0.668,http://localhost:7456/query-extname/1247f079-7111-4103-bfd1-e57df18c25d8@6c48a
41.963,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/12/1247f079-7111-4103-bfd1-e57df18c25d8@6c48a.json
41.964,XHRLoad,,,,,,,0.695,http://localhost:7456/query-extname/7fcd0c99-1505-4923-999d-61f0c7d0f1a9@6c48a
41.964,UpdateCounters,1,1661,1286,53.82,,,,
41.964,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/7f/7fcd0c99-1505-4923-999d-61f0c7d0f1a9@6c48a.json
41.965,XHRLoad,,,,,,,0.899,http://localhost:7456/query-extname/03aeacf2-d984-4a02-9dc2-d3bf5a73d201@6c48a
41.965,UpdateCounters,1,1665,1286,53.82,,,,
41.965,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/03/03aeacf2-d984-4a02-9dc2-d3bf5a73d201@6c48a.json
41.966,XHRLoad,,,,,,,1.099,http://localhost:7456/assets/prefabs_sub/import/34/34d18138-1d49-44ff-8c49-02bf378711a4@6c48a.json
41.967,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/34d18138-1d49-44ff-8c49-02bf378711a4
41.967,UpdateCounters,1,1670,1286,53.83,,,,
41.968,XHRLoad,,,,,,,1.36,http://localhost:7456/assets/prefabs_sub/import/2b/2b596458-6189-49f5-b46f-217db08f56d5@6c48a.json
41.969,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/2b596458-6189-49f5-b46f-217db08f56d5
41.969,UpdateCounters,1,1671,1286,53.84,,,,
41.970,XHRLoad,,,,,,,0.955,http://localhost:7456/assets/prefabs_sub/import/b2/b26fdc9c-8f8d-4342-a44e-7e6a782bfd37@6c48a.json
41.970,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/b26fdc9c-8f8d-4342-a44e-7e6a782bfd37
41.971,UpdateCounters,1,1672,1286,53.85,,,,
41.972,XHRLoad,,,,,,,1.542,http://localhost:7456/assets/prefabs_sub/import/9d/9d65bce7-2ee2-41d0-9d82-dd12648a2601@6c48a.json
41.973,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/9d65bce7-2ee2-41d0-9d82-dd12648a2601
41.973,UpdateCounters,1,1673,1286,53.86,,,,
41.974,XHRLoad,,,,,,,0.932,http://localhost:7456/query-extname/38f31616-86cd-48f6-947e-b06c582834ab
41.975,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/38/38f31616-86cd-48f6-947e-b06c582834ab.json
41.976,XHRLoad,,,,,,,0.589,http://localhost:7456/query-extname/316fbced-e808-476f-995c-e0d4b4ed8de9
41.976,UpdateCounters,1,1677,1286,53.87,,,,
41.976,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/31/316fbced-e808-476f-995c-e0d4b4ed8de9.json
41.976,XHRLoad,,,,,,,0.548,http://localhost:7456/query-extname/d569d926-9c6c-42df-8f67-1c953f5a0254
41.976,UpdateCounters,1,1681,1286,53.87,,,,
41.977,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/d5/d569d926-9c6c-42df-8f67-1c953f5a0254.json
41.978,XHRLoad,,,,,,,0.486,http://localhost:7456/assets/prefabs_sub/import/96/967ba97c-38ff-498c-9d13-733acc1d51ec.json
41.978,UpdateCounters,1,1685,1286,53.88,,,,
41.978,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/96/967ba97c-38ff-498c-9d13-733acc1d51ec.png
41.978,XHRLoad,,,,,,,0.444,http://localhost:7456/assets/prefabs_sub/import/49/49ae4b23-a187-4d05-9dc5-5d71d2641444.json
41.979,UpdateCounters,1,1687,1287,53.88,,,,
41.979,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/49/49ae4b23-a187-4d05-9dc5-5d71d2641444.png
41.979,XHRLoad,,,,,,,0.915,http://localhost:7456/assets/prefabs_sub/import/64/64177ef1-11bc-4aa2-9508-dc2b8b51eb5c@6c48a.json
41.980,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/64177ef1-11bc-4aa2-9508-dc2b8b51eb5c
41.980,UpdateCounters,1,1690,1288,53.89,,,,
41.986,XHRLoad,,,,,,,0.914,http://localhost:7456/assets/prefabs_sub/import/12/1247f079-7111-4103-bfd1-e57df18c25d8@6c48a.json
41.986,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/1247f079-7111-4103-bfd1-e57df18c25d8
41.987,UpdateCounters,1,1691,1288,54.23,,,,
41.987,XHRLoad,,,,,,,1.068,http://localhost:7456/assets/prefabs_sub/import/7f/7fcd0c99-1505-4923-999d-61f0c7d0f1a9@6c48a.json
41.988,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/7fcd0c99-1505-4923-999d-61f0c7d0f1a9
41.988,UpdateCounters,1,1692,1288,54.24,,,,
41.989,XHRLoad,,,,,,,1.002,http://localhost:7456/assets/prefabs_sub/import/03/03aeacf2-d984-4a02-9dc2-d3bf5a73d201@6c48a.json
41.989,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/03aeacf2-d984-4a02-9dc2-d3bf5a73d201
41.990,UpdateCounters,1,1693,1288,54.25,,,,
41.991,XHRLoad,,,,,,,0.795,http://localhost:7456/query-extname/34d18138-1d49-44ff-8c49-02bf378711a4
41.991,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/34/34d18138-1d49-44ff-8c49-02bf378711a4.json
41.992,XHRLoad,,,,,,,0.552,http://localhost:7456/query-extname/2b596458-6189-49f5-b46f-217db08f56d5
41.992,UpdateCounters,1,1697,1288,54.25,,,,
41.992,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/2b/2b596458-6189-49f5-b46f-217db08f56d5.json
41.993,XHRLoad,,,,,,,0.547,http://localhost:7456/query-extname/b26fdc9c-8f8d-4342-a44e-7e6a782bfd37
41.993,UpdateCounters,1,1701,1288,54.26,,,,
41.993,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/b2/b26fdc9c-8f8d-4342-a44e-7e6a782bfd37.json
41.994,XHRLoad,,,,,,,0.607,http://localhost:7456/query-extname/9d65bce7-2ee2-41d0-9d82-dd12648a2601
41.994,UpdateCounters,1,1705,1288,54.26,,,,
41.994,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/9d/9d65bce7-2ee2-41d0-9d82-dd12648a2601.json
41.995,XHRLoad,,,,,,,0.472,http://localhost:7456/assets/prefabs_sub/import/38/38f31616-86cd-48f6-947e-b06c582834ab.json
41.995,UpdateCounters,1,1709,1288,54.27,,,,
41.995,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/38/38f31616-86cd-48f6-947e-b06c582834ab.png
41.995,XHRLoad,,,,,,,0.557,http://localhost:7456/assets/prefabs_sub/import/31/316fbced-e808-476f-995c-e0d4b4ed8de9.json
41.996,UpdateCounters,1,1711,1289,54.27,,,,
41.996,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/31/316fbced-e808-476f-995c-e0d4b4ed8de9.png
41.996,XHRLoad,,,,,,,0.486,http://localhost:7456/assets/prefabs_sub/import/d5/d569d926-9c6c-42df-8f67-1c953f5a0254.json
41.997,UpdateCounters,1,1713,1290,54.28,,,,
41.997,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/d5/d569d926-9c6c-42df-8f67-1c953f5a0254.png
41.997,XHRLoad,,,,,,,0.661,http://localhost:7456/query-extname/64177ef1-11bc-4aa2-9508-dc2b8b51eb5c
41.997,UpdateCounters,1,1715,1291,54.28,,,,
41.998,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/64/64177ef1-11bc-4aa2-9508-dc2b8b51eb5c.json
42.003,UpdateCounters,1,1719,1291,54.60,,,,
42.005,UpdateCounters,1,1721,1291,54.61,,,,
42.006,UpdateCounters,1,1723,1291,54.61,,,,
42.006,XHRLoad,,,,,,,0.571,http://localhost:7456/query-extname/1247f079-7111-4103-bfd1-e57df18c25d8
42.006,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/12/1247f079-7111-4103-bfd1-e57df18c25d8.json
42.007,XHRLoad,,,,,,,0.606,http://localhost:7456/query-extname/7fcd0c99-1505-4923-999d-61f0c7d0f1a9
42.007,UpdateCounters,1,1727,1291,54.61,,,,
42.007,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/7f/7fcd0c99-1505-4923-999d-61f0c7d0f1a9.json
42.008,XHRLoad,,,,,,,0.61,http://localhost:7456/query-extname/03aeacf2-d984-4a02-9dc2-d3bf5a73d201
42.008,UpdateCounters,1,1731,1291,54.62,,,,
42.009,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/import/03/03aeacf2-d984-4a02-9dc2-d3bf5a73d201.json
42.009,XHRLoad,,,,,,,0.657,http://localhost:7456/assets/prefabs_sub/import/34/34d18138-1d49-44ff-8c49-02bf378711a4.json
42.010,UpdateCounters,1,1735,1291,54.62,,,,
42.010,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/34/34d18138-1d49-44ff-8c49-02bf378711a4.png
42.011,XHRLoad,,,,,,,1.095,http://localhost:7456/assets/prefabs_sub/import/2b/2b596458-6189-49f5-b46f-217db08f56d5.json
42.011,UpdateCounters,1,1737,1292,54.63,,,,
42.011,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/2b/2b596458-6189-49f5-b46f-217db08f56d5.png
42.012,XHRLoad,,,,,,,0.732,http://localhost:7456/assets/prefabs_sub/import/b2/b26fdc9c-8f8d-4342-a44e-7e6a782bfd37.json
42.013,UpdateCounters,1,1739,1293,54.63,,,,
42.013,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/b2/b26fdc9c-8f8d-4342-a44e-7e6a782bfd37.png
42.014,XHRLoad,,,,,,,0.492,http://localhost:7456/assets/prefabs_sub/import/9d/9d65bce7-2ee2-41d0-9d82-dd12648a2601.json
42.014,UpdateCounters,1,1741,1294,54.64,,,,
42.014,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/9d/9d65bce7-2ee2-41d0-9d82-dd12648a2601.png
42.015,UpdateCounters,1,1743,1295,54.64,,,,
42.022,UpdateCounters,1,1745,1295,54.98,,,,
42.022,XHRLoad,,,,,,,0.476,http://localhost:7456/assets/prefabs_sub/import/64/64177ef1-11bc-4aa2-9508-dc2b8b51eb5c.json
42.022,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/64/64177ef1-11bc-4aa2-9508-dc2b8b51eb5c.png
42.023,UpdateCounters,1,1749,1296,54.99,,,,
42.024,UpdateCounters,1,1751,1296,55.00,,,,
42.024,XHRLoad,,,,,,,0.465,http://localhost:7456/assets/prefabs_sub/import/12/1247f079-7111-4103-bfd1-e57df18c25d8.json
42.024,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/12/1247f079-7111-4103-bfd1-e57df18c25d8.png
42.025,XHRLoad,,,,,,,0.54,http://localhost:7456/assets/prefabs_sub/import/7f/7fcd0c99-1505-4923-999d-61f0c7d0f1a9.json
42.025,UpdateCounters,1,1753,1297,55.01,,,,
42.025,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/7f/7fcd0c99-1505-4923-999d-61f0c7d0f1a9.png
42.026,XHRLoad,,,,,,,0.541,http://localhost:7456/assets/prefabs_sub/import/03/03aeacf2-d984-4a02-9dc2-d3bf5a73d201.json
42.026,UpdateCounters,1,1755,1298,55.01,,,,
42.026,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/prefabs_sub/native/03/03aeacf2-d984-4a02-9dc2-d3bf5a73d201.png
42.027,UpdateCounters,1,1757,1299,55.01,,,,
42.033,UpdateCounters,1,1759,1299,55.34,,,,
42.034,UpdateCounters,1,1761,1299,55.34,,,,
42.034,UpdateCounters,1,1763,1299,55.35,,,,
42.034,UpdateCounters,1,1765,1299,55.35,,,,
42.035,UpdateCounters,1,1767,1299,55.36,,,,
42.036,UpdateCounters,1,1769,1299,55.36,,,,
42.036,UpdateCounters,1,1771,1299,55.37,,,,
42.036,UpdateCounters,1,1773,1299,55.40,,,,
42.055,MajorGC,,,,,55.73,29.87,7.782,finalize incremental marking via task
42.064,UpdateCounters,1,1745,1299,29.87,,,,
42.082,UpdateCounters,1,403,1299,30.19,,,,
42.092,UpdateCounters,1,55,1299,30.53,,,,
42.482,MajorGC,,,,,38.87,29.76,6.489,finalize incremental marking via task
42.921,MajorGC,,,,,39.50,29.93,7.331,finalize incremental marking via task
43.354,MajorGC,,,,,40.18,29.88,6.4,finalize incremental marking via task
44.244,UpdateCounters,1,58,1299,41.19,,,,
44.265,MajorGC,,,,,41.45,29.84,7.555,finalize incremental marking via task
44.286,UpdateCounters,1,61,1299,30.01,,,,
45.274,MajorGC,,,,,48.23,30.23,7.368,finalize incremental marking via task
45.291,UpdateCounters,1,55,1299,30.55,,,,
45.456,UpdateCounters,1,55,1305,34.91,,,,
45.741,MajorGC,,,,,41.00,30.40,7.326,finalize incremental marking via task
46.322,MajorGC,,,,,42.14,30.40,6.578,finalize incremental marking via task
46.873,MajorGC,,,,,40.90,30.46,6.707,finalize incremental marking via task
46.905,UpdateCounters,1,55,1306,31.17,,,,
46.987,UpdateCounters,1,55,1307,32.76,,,,
47.423,MajorGC,,,,,41.21,30.48,6.058,finalize incremental marking via task
47.538,UpdateCounters,1,55,1308,32.78,,,,
47.638,UpdateCounters,1,55,1310,34.79,,,,
47.671,UpdateCounters,1,55,1312,35.51,,,,
47.737,UpdateCounters,1,55,1313,36.86,,,,
47.956,MajorGC,,,,,41.56,30.48,6.032,finalize incremental marking via task
48.371,UpdateCounters,1,55,1314,40.49,,,,
48.388,UpdateCounters,1,55,1315,40.89,,,,
48.508,MajorGC,,,,,43.24,30.58,6.598,finalize incremental marking via task
49.109,MajorGC,,,,,42.81,30.60,6.822,finalize incremental marking via task
50.606,MinorGC,,,,,57.55,32.95,1.551,allocation failure
50.807,MajorGC,,,,,37.75,30.76,7.864,finalize incremental marking via task
51.018,UpdateCounters,1,55,1317,35.28,,,,
51.031,UpdateCounters,1,55,1318,36.27,,,,
51.389,UpdateCounters,1,55,1319,43.66,,,,
52.123,MinorGC,,,,,58.10,33.83,2.232,allocation failure
53.059,UpdateCounters,1,55,1320,50.91,,,,
53.505,MinorGC,,,,,59.09,35.65,2.107,allocation failure
53.989,MajorGC,,,,,46.31,31.24,8.506,finalize incremental marking via task
54.018,UpdateCounters,1,55,1319,31.67,,,,
54.057,UpdateCounters,1,55,1320,32.70,,,,
54.323,UpdateCounters,1,55,1322,37.67,,,,
54.355,UpdateCounters,1,55,1323,38.28,,,,
54.506,UpdateCounters,1,55,1324,40.98,,,,
54.556,UpdateCounters,1,55,1326,41.95,,,,
54.642,UpdateCounters,1,55,1327,44.78,,,,
54.706,MajorGC,,,,,47.96,31.60,7.418,finalize incremental marking via task
54.725,UpdateCounters,1,55,1326,31.93,,,,
56.607,MinorGC,,,,,58.77,34.35,1.914,allocation failure
57.140,UpdateCounters,1,55,1327,45.56,,,,
57.242,UpdateCounters,1,55,1329,47.51,,,,
57.270,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/d5fabd0e-b0a5-46ea-902b-d01f47bf7d85@f9941
57.279,UpdateCounters,1,56,1330,48.20,,,,
57.280,XHRLoad,,,,,,,0.592,http://localhost:7456/query-extname/d5fabd0e-b0a5-46ea-902b-d01f47bf7d85@f9941
57.281,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/resources/import/d5/d5fabd0e-b0a5-46ea-902b-d01f47bf7d85@f9941.json
57.282,UpdateCounters,1,60,1330,48.21,,,,
57.294,XHRLoad,,,,,,,1.128,http://localhost:7456/assets/resources/import/d5/d5fabd0e-b0a5-46ea-902b-d01f47bf7d85@f9941.json
57.295,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/d5fabd0e-b0a5-46ea-902b-d01f47bf7d85@6c48a
57.295,UpdateCounters,1,61,1330,48.85,,,,
57.303,XHRLoad,,,,,,,0.603,http://localhost:7456/query-extname/d5fabd0e-b0a5-46ea-902b-d01f47bf7d85@6c48a
57.304,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/resources/import/d5/d5fabd0e-b0a5-46ea-902b-d01f47bf7d85@6c48a.json
57.305,UpdateCounters,1,65,1330,49.33,,,,
57.310,XHRLoad,,,,,,,0.876,http://localhost:7456/assets/resources/import/d5/d5fabd0e-b0a5-46ea-902b-d01f47bf7d85@6c48a.json
57.310,ResourceSendRequest,,,,,,,,http://localhost:7456/query-extname/d5fabd0e-b0a5-46ea-902b-d01f47bf7d85
57.311,UpdateCounters,1,66,1330,49.35,,,,
57.316,XHRLoad,,,,,,,0.56,http://localhost:7456/query-extname/d5fabd0e-b0a5-46ea-902b-d01f47bf7d85
57.316,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/resources/import/d5/d5fabd0e-b0a5-46ea-902b-d01f47bf7d85.json
57.318,UpdateCounters,1,70,1330,49.35,,,,
57.325,XHRLoad,,,,,,,0.962,http://localhost:7456/assets/resources/import/d5/d5fabd0e-b0a5-46ea-902b-d01f47bf7d85.json
57.326,ResourceSendRequest,,,,,,,,http://localhost:7456/assets/resources/native/d5/d5fabd0e-b0a5-46ea-902b-d01f47bf7d85.png
57.327,UpdateCounters,1,72,1331,49.86,,,,
57.335,UpdateCounters,1,74,1331,49.87,,,,
57.371,UpdateCounters,1,74,1332,50.77,,,,
57.608,UpdateCounters,1,74,1334,56.15,,,,
57.789,MajorGC,,,,,60.27,31.59,7.936,finalize incremental marking via task
57.807,UpdateCounters,1,74,1335,31.98,,,,
57.812,UpdateCounters,1,55,1335,32.04,,,,
59.050,MajorGC,,,,,49.40,31.42,9.955,finalize incremental marking via task
59.495,MajorGC,,,,,40.38,31.43,6.47,finalize incremental marking via task
60.753,MajorGC,,,,,48.42,31.32,7.186,finalize incremental marking via task
61.178,MajorGC,,,,,43.23,31.26,6.881,finalize incremental marking via task
61.549,MajorGC,,,,,40.01,31.20,7.451,finalize incremental marking via task
62.111,MajorGC,,,,,45.85,31.44,7.79,finalize incremental marking via task
63.274,MinorGC,,,,,58.23,34.03,1.641,allocation failure
64.640,MinorGC,,,,,59.38,35.59,1.813,allocation failure
65.870,UpdateCounters,1,55,1338,59.40,,,,
65.926,UpdateCounters,1,55,1339,60.80,,,,
65.941,MinorGC,,,,,61.11,37.49,2.239,allocation failure
65.967,MajorGC,,,,,38.09,32.11,8.633,finalize incremental marking via task
